longitude,latitude,housing_median_age,median_house_value,rooms_per_household,population_per_household,rooms_per_person,ocean_INLAND,ocean_ISLAND,ocean_NEAR BAY,ocean_NEAR OCEAN,log_total_rooms,log_total_bedrooms,log_population,log_households,log_median_income,log_bedrooms_per_room,log_bedrooms_per_household
-122.91,39.06,21.0,100300.0,4.735632183908046,2.3026819923371646,2.0565723793677204,True,False,False,False,7.1204443723924875,5.476463551931511,6.400257445308821,5.568344503761097,1.0780693874367804,0.17609943473164583,0.6480856884288252
-118.13,33.84,35.0,213200.0,4.482861400894188,2.360655737704918,1.898989898989899,False,False,False,False,8.009363076630045,6.51471269087253,7.368339686311381,6.51025834052315,1.5143577061838305,0.2021806767232927,0.6953801550642577
-117.94,33.68,26.0,374200.0,8.044230769230769,2.8923076923076922,2.78125,False,False,False,False,8.339023005744759,6.29156913955832,7.316548177182976,6.255750041753367,2.1288981503924282,0.12120374620325979,0.7112515340259334
-120.44,34.93,16.0,67500.0,4.264227642276423,2.5447154471544717,1.6757188498402555,False,False,False,False,7.649216319820633,6.326149473155099,7.133295954896068,6.20050917404269,1.1476881263147023,0.23583672164008196,0.7580667266592609
-118.23,33.98,25.0,183300.0,3.9282868525896415,5.4229513712544435,0.6851980542043086,False,False,False,False,6.894670039433482,5.739792912179234,7.272398392570047,5.529429087511423,1.220829921392359,0.27338152230958457,0.8042679663909125
-121.81,37.39,34.0,456500.0,7.418060200668896,2.765886287625418,2.681983071342201,False,False,False,False,7.704811922932594,5.659482215759621,6.71901315438526,5.703782474656201,2.1348644225755877,0.12128356430967682,0.6711682738411701
-121.28,38.12,34.0,110700.0,5.203821656050955,3.035031847133758,1.714585519412382,True,False,False,False,8.092239406724211,6.46302945692067,7.553286605600419,6.444131256700441,1.3412185402287997,0.1788475571827799,0.7026559685289726
-117.9,33.73,32.0,164100.0,3.430913348946136,5.4229513712544435,0.6567360863249636,False,False,False,False,7.983098940710892,6.726233402358747,8.540323608805092,6.75110146893676,1.5506852873379313,0.2502140885823243,0.6807758887573985
-122.3,37.92,33.0,239000.0,5.666666666666667,2.491228070175439,2.2746478873239435,False,False,True,False,7.38770923908104,5.605802066295998,6.566672429803241,5.655991810819852,1.6253899986480274,0.15512322753664587,0.6682791139819318
-116.99,32.73,30.0,153800.0,4.897097625329815,2.9102902374670183,1.6826835902085222,False,False,False,False,7.526717561352706,5.8289456176102075,7.00669522683704,5.940171252720432,1.6165525433195078,0.16775841216312584,0.6389333639657979
-118.19,34.13,50.0,198000.0,4.467576791808874,3.013651877133106,1.4824462061155153,False,False,False,False,7.177782416195197,5.713732805509369,6.784457062637643,5.683579767338681,1.4179625874466875,0.20759161726707442,0.7083887965285625
-117.95,34.07,37.0,176500.0,5.256613756613756,3.3835978835978837,1.5535574667709149,False,False,False,False,7.59488438721652,5.991464547107982,7.154615356913663,5.937536205082426,1.632607414460743,0.18299236010604458,0.7205461547480597
-117.62,34.08,22.0,111800.0,4.714542190305206,3.012567324955117,1.564958283671037,True,False,False,False,7.87359778968554,6.448889394146858,7.425953657077541,6.324358962381311,1.4170660197866443,0.21534475041349202,0.7574612599953062
-118.94,35.37,23.0,59700.0,4.808695652173913,3.4347826086956523,1.4,True,False,False,False,7.009408932708637,5.53338948872752,6.673297967767654,5.442417710521793,1.0481256863608521,0.20526312603636132,0.7398648051274048
-118.31,33.86,29.0,325200.0,6.372159090909091,2.9857954545454546,2.1341579448144623,False,False,False,False,7.716015266642587,5.8916442118257715,6.9584483932976555,5.8664680569332965,2.0364296510865447,0.14923446880825156,0.7058502448161988
-117.04,34.02,24.0,103500.0,4.17831541218638,1.6586021505376345,2.519178822258239,True,False,False,False,8.447628728030327,7.101675971619444,7.524021415206125,7.018401799069201,0.8927354722526181,0.23121724048544703,0.7356881269430848
-122.42,37.75,52.0,400000.0,3.6545209176788123,1.9703103913630229,1.8547945205479452,False,False,True,False,7.904334842085095,6.637258031284457,7.2868764117507,6.60934924316738,1.3623089983693792,0.24794423890873923,0.7072177644568876
-118.12,34.04,35.0,246900.0,5.293532338308458,3.0248756218905473,1.75,False,False,False,False,6.970730078143525,5.318119993844216,6.411818267709897,5.308267697401205,1.62802411390978,0.17461651041954934,0.6981099699020743
-122.44,37.72,52.0,252000.0,5.341959334565619,3.2698706099815156,1.6336913510457887,False,False,True,False,7.969357742016346,6.349138991379798,7.478734825567875,6.295266001439646,1.5743080204503621,0.1803010625288664,0.7204961959640461
-119.27,34.26,23.0,359100.0,5.513097072419106,2.24191063174114,2.459106529209622,False,False,False,True,8.182838710766026,6.625392368007956,7.283448228756631,6.476972362889683,1.6466951607898082,0.1909944771459622,0.7702223508904454
-121.79,38.0,36.0,108500.0,5.356807511737089,2.6384976525821595,2.030249110320285,True,False,False,False,7.040536390215956,5.459585514144159,6.333279628139691,5.365976015021851,1.2779571974155084,0.18654866023859604,0.7412664289041437
-117.09,32.83,15.0,264000.0,6.112259970457902,2.9556868537666174,2.0679660169915044,False,False,False,False,8.328209491748732,6.456769655572163,7.601901959875166,6.519147287940395,1.7650560863935052,0.14297194859328707,0.6623986013905212
-118.45,34.3,27.0,152100.0,4.295345104333868,4.271268057784912,1.0056369785794814,False,False,False,False,7.892452043520352,6.299888296715211,7.8868329989550565,6.436150368369428,1.6685932200427829,0.18490636820039175,0.6272260737451579
-118.37,34.12,34.0,500001.0,7.2148337595907925,2.156010230179028,3.34638196915777,False,False,False,False,7.945201132412759,5.991464547107982,6.738152494595957,5.971261839790462,2.534886582093021,0.13228992753645769,0.7033253854757013
-122.26,37.9,37.0,371300.0,6.132596685082873,2.494475138121547,2.4584717607973423,False,False,True,False,7.7057128238944275,5.817111159963204,6.806829360392176,5.8944028342648505,2.178562632547643,0.1405450277714797,0.6551411989347528
-118.43,34.01,27.0,412500.0,3.126746506986028,2.2375249500998002,1.3974130240856377,False,False,False,False,8.050065422915965,6.92951677076365,7.715569534520208,6.910750787961936,1.3075216799544949,0.28208071348386593,0.7025835555229353
-118.24,34.16,52.0,298800.0,5.3125,3.08125,1.7241379310344827,False,False,False,False,6.7464121285733745,5.093750200806762,6.202535517187923,5.081404364984463,2.0720140258510393,0.1744475003630487,0.6993777303105814
-118.35,33.89,34.0,233900.0,4.64,3.3306666666666667,1.3931144915932747,False,False,False,False,7.462214939768189,5.961005339623274,7.1308988302963465,5.929589143389895,1.640005914000518,0.20082742299166248,0.7090205297162355
-118.07,34.16,39.0,397500.0,6.536231884057971,2.6449275362318843,2.4712328767123286,True,False,False,False,7.498315870766981,5.583496308781699,6.594413459749778,5.6240175061873385,2.0117112656408285,0.13705897712297405,0.6730184131293315
-118.3,33.95,50.0,120000.0,5.869426751592357,2.840764331210191,2.0661434977578477,False,False,False,False,7.519692404116539,5.7899601708972535,6.794586580876499,5.752572638825633,1.41939058860908,0.16287155315705112,0.7120751904454642
-117.18,34.08,28.0,90300.0,5.91820580474934,3.862796833773087,1.532103825136612,True,False,False,False,7.716015266642587,5.991464547107982,7.289610521451167,5.940171252720432,1.4375814054879097,0.16372195056206235,0.7191903190959653
-118.08,33.8,29.0,369400.0,6.218274111675127,2.4653130287648053,2.522306108442004,False,False,False,False,8.209580483475577,6.419994928147142,7.284820912568604,6.3835066348840055,1.9537791074340085,0.15426729110370088,0.7115886084626681
-118.2,34.06,40.0,111800.0,3.5044510385756675,4.275964391691395,0.8195697432338653,False,False,False,False,7.074963197966044,5.817111159963204,7.273786317844895,5.823045895483019,1.1357796130095488,0.24971375000495463,0.6901754101707879
-118.35,34.05,44.0,158000.0,3.9573560767590616,2.929637526652452,1.3508005822416302,False,False,False,False,7.526717561352706,6.202535517187923,7.226209010100671,6.152732694704104,1.1308858492184053,0.2355660713127669,0.7184116822194271
-118.4,33.88,42.0,472700.0,4.636085626911315,1.9388379204892967,2.391167192429022,False,False,False,False,7.324489979348532,5.834810737062605,6.453624998892692,5.793013608384144,1.979013286845343,0.20288699515038883,0.7143280026393923
-118.18,33.81,27.0,154200.0,4.90625,3.28125,1.4952380952380953,False,False,False,True,6.156978985585555,4.890349128221754,5.755742213586912,4.574710978503383,1.0116009116784799,0.2470591027107677,0.8649974374866045
-119.72,37.46,13.0,96000.0,6.490259740259741,2.435064935064935,2.6653333333333333,True,False,False,False,7.600902459542082,5.929589143389895,6.621405651764134,5.733341276897746,1.3545456628053103,0.17192924066921328,0.7963950765972155
-121.52,37.75,18.0,327300.0,5.398601398601398,2.8846153846153846,1.8715151515151516,True,False,False,False,7.3427791893318455,5.60947179518496,6.716594773520978,5.659482215759621,1.6720182676155062,0.1622598285765171,0.6683671515614583
-119.84,36.83,17.0,195900.0,8.642585551330798,2.661596958174905,3.2471428571428573,True,False,False,False,7.729295674310482,5.700443573390687,6.55250788703459,5.575949103146316,2.06235896169856,0.12319438341334625,0.7575668733449317
-121.27,37.98,43.0,72800.0,5.843023255813954,2.86046511627907,2.042682926829268,True,False,False,False,6.913737350659685,5.303304908059076,6.20050917404269,5.153291594497779,1.3032387859825647,0.18149202543157925,0.7713993774596936
-122.27,37.85,40.0,147500.0,4.524096385542169,2.463855421686747,1.8361858190709046,False,False,True,False,6.62273632394984,5.220355825078324,6.016157159698354,5.117993812416755,0.85772898087589,0.21914087752455225,0.7459453661269161
-121.85,37.22,21.0,362700.0,7.75375,3.1175,2.487169206094627,False,False,False,False,8.73294952429643,6.683360945766275,7.822044008185619,6.68586094706836,2.165630705745041,0.12101995000408004,0.6918963986582927
-118.2,33.92,39.0,155600.0,5.072463768115942,4.323671497584541,1.1731843575418994,False,False,False,False,6.957497370876951,5.384495062789089,6.79794041297493,5.337538079701318,1.4240235779298978,0.18786173716957,0.7170146619665887
-118.52,34.2,35.0,199800.0,4.975903614457831,3.0240963855421685,1.6454183266932272,False,False,False,False,7.969703583278656,6.38856140554563,7.471932078245122,6.366470447731438,1.6784227838890518,0.1868655811782782,0.704272669726348
-121.79,38.66,15.0,165000.0,6.423584905660378,2.8867924528301887,2.2251633986928105,True,False,False,False,8.826147399143558,6.959398512133975,8.026496938945412,6.966967138613983,1.8415649907635614,0.14366855831078984,0.6893664577200392
-117.36,33.2,19.0,169900.0,4.055238095238095,2.52,1.6092214663643236,False,False,False,True,7.6638772587034705,6.333279628139691,7.188412736496954,6.26530121273771,1.3747024335838922,0.23426048583342635,0.7277786245295857
-120.08,36.34,18.0,112500.0,4.280898876404494,5.4229513712544435,0.7507389162561576,True,False,False,False,7.329749689041512,6.028278520230698,7.616283561580385,5.877735781779639,1.1363254557882767,0.24031805620411997,0.7714597839956991
-118.27,33.96,38.0,86400.0,3.345890410958904,3.6746575342465753,0.9105312208760484,False,False,False,False,6.885509670034818,5.69035945432406,6.97914527506881,5.680172609017068,0.7034934726140896,0.2638590918572847,0.6982710175598147
-117.81,33.67,24.0,269000.0,6.37987012987013,2.9724025974025974,2.146368104860732,False,False,False,False,8.27664912542186,6.495265555937008,7.513163545234075,6.424869023905388,1.9983263841374632,0.15545843938591514,0.7290218924990195
-117.29,33.72,19.0,110000.0,6.108695652173913,3.279891304347826,1.8624689312344656,False,False,False,False,7.718240951959316,6.059123195581797,7.0967213784947605,5.910796644040527,1.3394647737630927,0.17390844831652524,0.770259176485401
-122.3,38.29,25.0,142100.0,4.2631578947368425,2.5588972431077694,1.6660137120470127,False,False,True,False,7.43955930913332,6.059123195581797,6.92951677076365,5.991464547107982,1.396343696972892,0.22396625806567325,0.7276333566311146
-118.12,33.89,29.0,180900.0,3.413572343149808,2.5992317541613317,1.3133004926108374,False,False,False,False,7.888709524182015,6.744059186311348,7.616283561580385,6.661854740545311,1.2650302736268515,0.27617576800838856,0.7351464587623592
-118.48,34.01,31.0,353800.0,4.665816326530612,1.8341836734693877,2.543810848400556,False,False,False,False,7.512071245835466,6.129050210060545,6.579251212010101,5.973809611869261,1.6863989535702288,0.22347154563191543,0.7739745096938996
-121.47,38.51,52.0,80000.0,2.6091053976845586,5.4229513712544435,0.6567360863249636,True,False,False,False,3.044522437723423,1.6094379124341003,4.31748811353631,2.302585092994046,1.5314763709643886,0.18232155679395465,0.6193201818734618
-118.37,34.13,28.0,500001.0,6.970731707317073,2.435772357723577,2.8618157543391187,False,False,False,False,8.363575702750637,6.4425401664681985,7.312553498102598,6.423246963533519,2.258392842201663,0.13650108648314735,0.7028559946869062
-119.15,34.25,36.0,186800.0,5.051798561151079,4.266187050359712,1.1841483979763912,False,False,False,True,8.163940954755008,6.499787040655854,7.994969522697877,6.54534966033442,1.6268455170891338,0.1732134611165236,0.6705925685863516
-121.58,37.01,15.0,264700.0,5.067019400352733,2.7901234567901234,1.816055625790139,True,False,False,False,7.96346006663897,6.306275286948016,7.367077059881012,6.342121418721152,1.8167609771947681,0.1742837710773613,0.6753531167594773
-117.76,33.83,15.0,300700.0,7.077981651376147,2.8944954128440368,2.445324881141046,False,False,False,False,8.034955024502159,6.126869184114185,7.141245122350491,6.07993319509559,2.007072441427076,0.13809807194236584,0.7169443375274648
-119.96,38.94,27.0,104200.0,5.874015748031496,2.822834645669291,2.0808926080892607,True,False,False,False,7.30854279753919,5.976350909297934,6.576469569048224,5.541263545158426,1.0614640930326045,0.233810319118405,0.9350120274823639
-118.17,34.11,39.0,278900.0,3.9328859060402683,1.9955257270693512,1.9708520179372198,False,False,False,False,7.472500744737558,6.07993319509559,6.794586580876499,6.104793232414985,1.5348436682231295,0.22154956259005323,0.6807666059903911
-122.01,37.54,32.0,287600.0,6.511392405063291,2.8556962025316457,2.280141843971631,False,False,True,False,7.8528278122817445,6.008813185442595,7.029087564149662,5.981414211254481,1.791759469228055,0.1465681278864443,0.7069751821672373
-118.19,34.12,36.0,172100.0,3.9957686882933707,3.0296191819464036,1.3189013035381751,False,False,False,False,7.949444420250626,6.580639137284949,7.67275789664251,6.565264970035361,1.3086570913927382,0.22645609619051052,0.7008746513977399
-120.43,38.02,15.0,186000.0,6.426294820717131,2.6095617529880477,2.4625954198473283,True,False,False,False,7.3864708488298945,5.703782474656201,6.486160788944089,5.529429087511423,1.5448993912965292,0.17005401548613772,0.7844653390947327
-118.29,34.05,34.0,168800.0,2.6091053976845586,3.0182232346241458,0.8316981132075472,False,False,False,False,7.005789019253503,5.415311540268403,7.189922170745808,6.0867747269123065,0.9544339416521946,0.18490636820039177,0.6193201818734618
-118.25,33.8,36.0,163100.0,4.2853535353535355,3.217171717171717,1.3320251177394034,False,False,False,False,7.437206366871292,5.978885764901122,7.150701457592526,5.983936280687191,1.4701758451005926,0.20878043419440726,0.6906187342065867
-118.41,34.06,43.0,500001.0,5.153766769865841,1.888544891640867,2.7289617486338797,False,False,False,False,8.516192691082654,6.964135612418245,7.5126175446745105,6.877296071497429,1.8767284842378185,0.19198635578260295,0.7375540729178625
-117.19,32.83,30.0,173300.0,6.06203007518797,3.0093984962406015,2.014366021236727,False,False,False,True,8.078998258685154,6.320768294250582,7.379008127628304,6.278521424165844,1.6736701366675637,0.1587910593837605,0.714533397779565
-118.3,33.75,19.0,416100.0,5.636363636363637,3.088516746411483,1.8249419054996128,False,False,False,False,7.7651449029361315,6.089044875446846,7.163946684342547,6.037870919922137,1.6545642300502101,0.17122455858222357,0.7191226669632059
-117.89,33.71,23.0,202400.0,5.406844106463878,4.152091254752852,1.3021978021978022,False,False,False,False,7.260522598089852,5.564520407322694,6.996681488176539,5.575949103146316,1.7478424121615985,0.16791923016970717,0.6874274318871584
-118.39,34.05,35.0,412500.0,4.436823104693141,1.8898916967509025,2.347659980897803,False,False,False,False,7.807510042216193,6.3578422665081,6.954638864880987,6.318968113746434,1.6150819548191855,0.21053386978249744,0.7128082249591023
-122.14,37.47,36.0,160600.0,5.579088471849866,5.176943699731903,1.0776799585706887,False,False,True,False,7.641084249174914,6.023447592961033,7.566311014772463,5.924255797414532,1.566885254512847,0.18063825712992346,0.7441052981385929
-118.33,34.18,45.0,235500.0,4.9113924050632916,2.4841772151898733,1.9770700636942675,False,False,False,False,7.347943823148687,5.755742213586912,6.666956792429207,5.75890177387728,1.5562691762940342,0.18478844279855858,0.691563648954301
-120.25,39.34,9.0,162500.0,10.512725104353011,2.672727272727273,4.372114465127467,True,False,False,False,7.9157131993821155,6.320768294250582,5.68697535633982,4.709530201312334,1.431315526767411,0.18450974147450747,1.1500463952819755
-117.2,32.8,34.0,200000.0,5.68384074941452,2.446135831381733,2.3235998085208234,False,False,False,True,8.487764380725425,6.816735880594968,7.644919344958857,6.75110146893676,1.579844309587022,0.17217549191180082,0.7265411873753355
-122.33,37.58,28.0,285400.0,4.064233576642335,2.2394160583941605,1.8148631029986961,False,False,False,True,7.932003152361385,6.602587892189336,7.336285660021297,6.530877627725885,1.4770487243883548,0.2345722471378325,0.7296972898348754
-118.09,34.07,45.0,183200.0,4.5375,3.55,1.278169014084507,False,False,False,False,6.588926477533519,4.990432586778736,6.343880434126331,5.081404364984463,1.3949319495154762,0.18323940908418354,0.6484112867185537
-122.03,37.55,22.0,284800.0,6.529202279202279,3.076210826210826,2.122482056031489,False,False,True,False,9.12347443895452,7.2254814727822945,8.371010681238156,7.247792581767846,2.0784410413462524,0.1395674641335777,0.6820459027210432
-121.34,38.66,16.0,92900.0,3.9773013871374525,2.3165195460277426,1.7169297768100162,True,False,False,False,8.056743774975313,6.7580945044277305,7.516433302915632,6.677083461247136,1.0920910716778442,0.24111676183329975,0.7345238761861762
-121.98,37.36,35.0,281900.0,5.986111111111111,3.2453703703703702,1.8445078459343796,False,False,False,False,7.165493475060845,5.4116460518550396,6.553933404025811,5.37989735354046,2.1809032167266724,0.15911018743045946,0.7092210053910064
-122.25,37.5,44.0,253800.0,4.767123287671233,2.1095890410958904,2.25974025974026,False,False,False,True,5.855071922202427,4.382026634673881,5.043425116919247,4.30406509320417,1.7528107190894804,0.2045815334541502,0.7334210796978853
-118.31,33.75,36.0,357300.0,5.940919037199125,2.851203501094092,2.083653108211819,False,False,False,True,7.906915488678587,6.163314804034641,7.1731917424865985,6.126869184114185,1.7235163166316494,0.16091543464202182,0.7115758863828624
-117.75,34.12,25.0,240700.0,5.310107948969578,2.201177625122669,2.412394115024521,True,False,False,False,8.59637398929068,6.906754778648554,7.716015266642587,6.927557906278317,1.6704953817350157,0.1692693338614916,0.682789504731487
-118.32,34.1,31.0,200000.0,2.7400881057268722,2.6299559471365637,1.0418760469011725,False,False,False,False,6.434546518787453,5.438079308923196,6.393590753950631,5.429345628954441,0.9275866916160066,0.3134720358341947,0.6975427920329834
-118.28,34.0,38.0,118800.0,3.7598647125140925,4.072153325817362,0.9233111849390919,False,False,False,False,8.112527763478637,6.826545223556594,8.19229373114764,6.78897174299217,1.1394342831883648,0.24385707267175621,0.7121315586425424
-119.64,36.82,14.0,173800.0,7.896272285251215,3.379254457050243,2.3366906474820146,True,False,False,False,8.491465042843506,6.48768401848461,7.643003635560718,6.42648845745769,1.898204396698798,0.12632155605777287,0.7242625746520187
-119.04,35.31,11.0,92700.0,5.569587628865979,3.265463917525773,1.7056037884767166,True,False,False,False,7.6787889981991535,5.918893854273146,7.145196134997171,5.963579343618446,1.6478313604209702,0.15843842675718084,0.6709964377723564
-117.9,33.61,41.0,500001.0,5.530909090909091,1.9163636363636363,2.886148007590133,False,False,False,False,7.3277805384216315,5.796057750765372,6.269096283706261,5.62040086571715,1.6246023489538721,0.19527693912783198,0.7851460990606142
-118.38,33.87,33.0,337600.0,5.520775623268698,2.542936288088643,2.1710239651416123,False,False,False,False,7.597897950521784,5.918893854273146,6.823286122355687,5.8916442118257715,2.0671285469331693,0.1707140583131941,0.7069025556284306
-122.53,37.94,18.0,200000.0,3.554655870445344,1.5546558704453441,2.2864583333333335,False,False,True,False,6.778784897685177,5.545177444479562,5.953243334287785,5.5134287461649825,1.7464831243584196,0.25497766739288963,0.709211783063752
-118.3,34.26,37.0,184500.0,4.928446771378709,2.825479930191972,1.7442865966646077,False,False,False,False,7.946263643580541,6.452048954437226,7.3901814282264295,6.352629396319567,1.5166206227954648,0.20224684130849185,0.7441786605723912
-121.9,37.33,11.0,166700.0,3.718840579710145,2.081159420289855,1.786908077994429,False,False,False,False,7.157735484249907,5.968707559985366,6.577861357721047,5.846438775057725,1.6536461670984208,0.26541733637118753,0.7563260821814769
-117.67,33.54,15.0,181800.0,5.7281323877068555,3.2293144208037825,1.773792093704246,False,False,False,False,7.793174347189205,6.077642243349034,7.220373836723949,6.049733455231958,1.7733578600475028,0.165115637673287,0.7072319204416844
-121.46,38.53,37.0,65400.0,4.93705035971223,2.8902877697841727,1.7081518357187306,True,False,False,False,7.917900586327916,6.3784261836515865,7.382746449738912,6.322565239927284,1.0298693859363657,0.19409172436410868,0.7215178776891609
-117.74,34.1,26.0,136000.0,5.467871485943775,3.708835341365462,1.4742826204656199,True,False,False,False,7.909856667269403,6.405228458030842,7.521859252201629,6.212606095751519,1.3023419371230052,0.20033678334471713,0.7942819126882069
-122.38,40.54,36.0,75300.0,5.333333333333333,2.837719298245614,1.8794435857805254,True,False,False,False,7.104144092987527,5.484796933490655,6.473890696352274,5.43372200355424,1.3068181596180939,0.18012616623051897,0.7191226669632059
-117.9,34.01,27.0,141400.0,4.823886639676114,4.208502024291498,1.1462241462241463,False,False,False,False,7.776535028185241,6.159095388491933,7.640123172695364,6.20455776256869,1.603460080747564,0.18071164499136846,0.6706283170245955
-121.96,37.58,15.0,283500.0,6.395348837209302,3.178890876565295,2.0118176702307258,False,False,False,False,8.182000136293405,6.393590753950631,7.48324441607385,6.327936783729195,1.9049690998292803,0.15443036099255503,0.7265715760772237
-118.02,34.05,33.0,165800.0,4.338028169014085,5.161971830985915,0.8403819918144612,False,False,False,False,7.80994708647679,6.4425401664681985,7.983781068977451,6.343880434126331,1.4017985476558559,0.22670861747870588,0.7437800456444597
-122.42,37.73,35.0,254500.0,5.891447368421052,3.25,1.812753036437247,False,False,True,False,7.491087593534876,5.777652323222656,6.8966943316227125,5.720311776607412,1.7186330664594966,0.1653346155553449,0.7223226696938768
-121.21,38.66,15.0,232300.0,7.01010101010101,2.8575757575757574,2.4531636620714035,True,False,False,False,8.845201135339584,6.927557906278317,7.948031990637284,6.898714534329988,1.8700930248252632,0.13700158930499914,0.7076874216862988
-122.04,37.62,32.0,193200.0,5.099337748344371,2.6258278145695364,1.9419924337957124,False,False,True,False,7.340186835320115,5.783825182329737,6.677083461247136,5.713732805509369,1.4552838992679533,0.19094229983786165,0.7289233537252289
-121.93,37.29,36.0,288200.0,5.070135746606335,2.237556561085973,2.2659251769464106,False,False,False,False,7.715123603632105,6.082218910376446,6.897704943128636,6.093569770045136,1.6019096460133089,0.17814805245019083,0.6874750156074789
-121.54,38.29,47.0,92500.0,6.4036697247706424,2.889908256880734,2.215873015873016,True,False,False,False,7.242082359256962,5.541263545158426,6.447305862541213,5.389071729816501,1.3510816053641461,0.1671642835723085,0.7724839227964663
-121.31,38.57,9.0,113300.0,4.863716814159292,2.943362831858407,1.6524353577871318,True,False,False,False,7.918992488165245,6.257667587882639,7.416979621381154,6.338594078203183,1.5083349870289153,0.17361075338197066,0.6534307693474397
-119.31,36.33,46.0,84900.0,4.927710843373494,2.325301204819277,2.1191709844559585,True,False,False,False,7.400620577371135,5.82600010738045,6.650279048587422,5.808142489980444,1.2311014717141886,0.18780770283073453,0.7021427434685232
-117.07,33.01,5.0,294100.0,6.971496437054632,2.276722090261283,3.06207616066771,False,False,False,False,8.677780256064185,6.885509670034818,7.559038255443384,6.736966958001855,1.824517033466227,0.15395596629892078,0.7702621642757955
-119.76,36.73,39.0,45500.0,4.55425219941349,4.249266862170088,1.0717736369910282,True,False,False,False,7.348587530927593,5.8971538676367405,7.27931883541462,5.834810737062605,0.892776424809087,0.21005113538211878,0.7248958788745256
-122.71,38.34,22.0,121600.0,4.055194805194805,2.2694805194805197,1.7868383404864092,False,False,False,False,7.1308988302963465,5.817111159963204,6.551080335043404,5.733341276897746,1.2818500922464173,0.2376100622487935,0.7360449412640448
-116.96,32.87,17.0,158500.0,6.518672199170124,3.500691562932227,1.8621098380086922,False,False,False,False,8.458292083496076,6.608000625296087,7.836764783264067,6.584791392385716,1.7627768343035723,0.14584126800233072,0.7048351788613596
-118.18,33.87,38.0,161900.0,4.410596026490066,2.693708609271523,1.6373693915181315,False,False,False,False,7.887959336599945,6.440946540632921,7.395107546562485,6.405228458030842,1.5587128776091281,0.21105881209913782,0.7111952504316482
-118.32,34.04,39.0,172700.0,3.734256926952141,3.322418136020151,1.1239575435936315,False,False,False,False,7.994969522697877,6.70073110954781,7.878155336503324,6.678342114654332,1.2618642827417137,0.24205301128063106,0.7044184332595713
-121.96,37.27,22.0,269100.0,5.257093723129836,2.564918314703353,2.049614482065035,False,False,False,False,8.718500048121273,7.10002716662926,8.001019961323651,7.059617628291383,1.8331093244053567,0.18071193143448827,0.7135734226509489
-121.95,37.3,25.0,267500.0,4.000709219858156,2.6851063829787236,1.4899630216587427,False,False,False,False,8.637993891561942,7.325148957955575,8.239329427901795,7.252053951852814,1.4806495396010362,0.23816925758599503,0.7303883033196719
-117.12,33.52,4.0,212300.0,7.006453099792579,3.053929476837981,2.294241944004226,False,False,False,False,10.322263674703965,8.508757712595136,9.491903763419787,8.375629627094451,1.7199232736091752,0.15104917247583313,0.7619402932933418
-121.73,37.68,17.0,238900.0,6.1809899787427875,2.662617673853629,2.32139598540146,True,False,False,False,9.921081860937079,8.158802490694002,9.078978053779355,8.099857910737585,1.8640181133807643,0.15838097048934544,0.7230626629678112
-122.43,37.78,29.0,177500.0,3.4564643799472297,2.662269129287599,1.2983151635282457,False,False,True,False,7.1785454837637,5.8998973535824915,6.917705609835305,5.940171252720432,0.8689475203636344,0.2451888348542234,0.6731598396353328
-118.12,34.08,52.0,245700.0,5.095744680851064,3.475177304964539,1.4663265306122448,False,False,False,False,7.271008538280992,5.673323267171493,6.8885724595653635,5.645446897643238,1.8410574409493414,0.1838281920676537,0.7072319204416844
-121.92,38.02,8.0,156500.0,5.681818181818182,3.152892561983471,1.802096985583224,True,False,False,False,7.919719760924575,6.173786103901937,7.3310603052186325,6.184148890937483,1.8086165862944779,0.16057158009765823,0.6879685050814939
-117.79,33.7,16.0,247100.0,5.618491921005386,3.3976660682226214,1.6536327608982826,False,False,False,False,8.741935464094144,7.002155954403621,8.239065331769268,7.016609683894219,1.9919482303967098,0.16163181300756296,0.685939942154996
-117.94,34.15,33.0,220100.0,6.22463768115942,3.050724637681159,2.040380047505938,True,False,False,False,6.756932389247553,4.976733742420574,6.045005314036012,4.9344739331306915,1.701488239231914,0.15498186597768018,0.7146533857809089
-120.48,37.32,13.0,130600.0,4.620558375634518,2.204314720812183,2.0961427748992514,True,False,False,False,8.200288260287554,6.8001700683022,7.460490305825338,6.670766320845874,1.1447958840837023,0.22022801716435358,0.760022752928583
-121.6,39.76,22.0,85500.0,4.401079136690647,2.0809352517985613,2.11495246326707,True,False,False,False,7.803026643632217,6.322565239927284,7.05444965813294,6.322565239927284,1.0383313577831796,0.2047490045406586,0.6931471805599453
-118.39,33.85,17.0,349000.0,4.721407624633431,1.964809384164223,2.4029850746268657,False,False,False,False,7.384610383176974,5.940171252720432,6.508769136971682,5.834810737062605,1.6788520285184203,0.2113978208754635,0.7473687347265842
-118.54,36.12,11.0,99100.0,10.512725104353011,2.08187134502924,4.372114465127467,True,False,False,False,8.319717386850606,6.78332520060396,5.877735781779639,5.147494476813453,1.1323371580697306,0.19471498995375264,1.1500463952819755
-119.74,34.38,32.0,322600.0,5.135416666666667,2.8819444444444446,1.7819277108433735,False,False,False,True,7.299797366758161,5.662960480135946,6.7226297948554485,5.666426688112432,1.847667101166351,0.17735091845310555,0.6914095606614046
-122.04,37.96,16.0,106300.0,4.203463203463204,2.4603174603174605,1.7085043988269795,False,False,True,False,7.97728198675515,6.584791392385716,7.441906728051625,6.542471960506805,1.363460644710947,0.22170069833793482,0.7145612750637619
